"pathway","pvalue","NES","genes"
"GO_MITOCHONDRIAL_TRANSLATION",0.000322061191626409,2.31917058009471,"MRPL45,AARS2,MRPS31,MRPL38,MRPS5,MRPS22,HARS2,MRPS2,MRPS16,TUFM,YARS2,MRPS23,MRPL19,MRRF,MRPL9,MRPL16,QRSL1,MRPS18B,MRPS35,MRPL10,MRPL1,MRPS34,TSFM,MRPL12,DAP3,MRPL11,MRPL52,GATC,MRPS33,MRPL30,MRPS28,MRPL20,MRPL14,MRPL18,MRPS7,MRPL42,MRPS9,HARS,MRPL55,MRPL21,MRPS18C,AURKAIP1,MRPL37,MRPL50,TARS2,MTIF2,DARS2,MRPL46,MRPL17,MRPS10,MRPL32,NDUFA7,MRPL4,MRPS24,EARS2,MRPS27,MRPL47,MRPS12,MRPL13,MRPL15"
"GO_TRANSLATIONAL_TERMINATION",0.000316155548529877,2.12041856639179,"MRPL45,MRPS31,MRPL38,MRPS5,MRPS22,MRPS16,MRPS23,MRPL19,MRRF,MRPL9,MRPL16,MRPS18B,MRPS35,MRPL10,MRPL1,MRPS34,MRPL12,DAP3,MRPL11,MRPL52,MRPS33,MRPL30,MRPS28,MRPL20,MRPL14,MRPL18,MRPS7,MRPL42,MRPS9,MRPL55,GSPT1,MRPL21,MRPS18C,AURKAIP1,MRPL37,MRPL50,MRPL46,MRPL17,MRPS10,MRPL32,MRPL4,MRPS24,MRPS27,MRPL47,MRPS12,MRPL13,MRPL15"
"GO_MATURATION_OF_SSU_RRNA",0.000265886732252061,2.06513768668894,"DCAF13,RRS1,TBL3,HEATR1,EMG1,UTP18,WDR3,NOL11,UTP20,KRR1,NOC4L,NOB1,MRPS9,MPHOSPH10,NOP14,BYSL,SRFBP1,NGDN,RPS21,FCF1,RPS14,PWP2,UTP6,UTP3,RCL1,RRP36,RPS24"
"GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",0.0004516711833785,2.0353873666104,"NOVA1,FUS,RAVER1,SNRNP200,PTBP2,PSPC1,SRRM1,TRA2A,CPSF3,CCAR1,SF3A1,U2AF2,TXNL4B,SFPQ,HNRNPA3,SRRT,PNN,PRPF8,POLR2B,HNRNPA1,SART1,MAGOH,CDK13,PRPF6,TFIP11,DDX39A,KHSRP,SNUPN,SRSF4,SF1,SART3,PRMT7,PRMT5,PRPF4B,RBM22,RBMX,PRPF31,PABPN1,DDX23,HNRNPU,HNRNPH3,HELB,SYF2,POLR2C,DHX38,DHX9,CELF4,HNRNPH1,PPIE,RNPC3,SNRPA1,CPSF1,CSTF2,CPSF7,GTF2F2,POLR2A,WDR77,PRPF3,PRPF4,TRA2B,HNRNPA2B1,WDR83,SF3B2,GEMIN8,BCAS2,DDX46,SYNCRIP,SRSF1,DNAJC8,NCBP2,HNRNPL,HNRNPM,GEMIN4,TGS1,METTL3,SRSF5,PAPOLA,SRSF3,YTHDC1,POLR2E,SF3B4,NUDT21,NONO,SNRPE,GPATCH1,RBM15,DHX35,SNRPD3,SRSF9,LUC7L,CWC27,EFTUD2,SNRPB2,SNRPA,WBP4,SRSF10,XAB2,PCBP2,MPHOSPH10,HSPA8,PCBP1,ZMAT2,HNRNPR,PHF5A,RBM41,GEMIN5,CTNNBL1,STRAP,SRSF7,SNRPN,EIF4A3,SRSF6,HNRNPUL1,SFSWAP,POLR2K,HNRNPA0,POLR2F,RBMX2,DHX15,SNRPC,LUC7L3,GTF2F1,SNW1"
"GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_",0.000521512385919166,2.00640336445478,"DCAF13,RRS1,TBL3,HEATR1,EMG1,UTP18,WDR3,UTP20,KRR1,NOC4L,MRPS9,NOP14,BYSL,NGDN,RPS21,FCF1,RPS14,PWP2,UTP6,UTP3,RCL1,RRP36,RPS24"
"GO_TRANSLATIONAL_ELONGATION",0.00032488628979857,2.00031918965451,"MRPL45,MRPS31,MRPL38,MRPS5,MRPS22,MRPS16,TUFM,EEF1D,MRPS23,MRPL19,EEF2K,MRPL9,MRPL16,MRPS18B,MRPS35,EEF1A2,MRPL10,MRPL1,MRPS34,TSFM,MRPL12,DAP3,MRPL11,MRPL52,MRPS33,MRPL30,MRPS28,MRPL20,MRPL14,MRPL18,MRPS7,MRPL42,MRPS9,MRPL55,MRPL21,MRPS18C,AURKAIP1,MRPL37,MRPL50,EIF5A2,MRPL46,MRPL17,MRPS10,MRPL32,EEF2,MRPL4,MRPS24,MRPS27,EIF5AL1,MRPL47,EIF5A,MRPS12,MRPL13,MRPL15"
"GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",0.000273897562311695,1.99002498259187,"FTSJ3,MDN1,NOC2L,DHX30,PES1,RRS1,BOP1,RPF1,NSA2,FASTKD2,NOL9,WDR74,NOP16,MRTO4,MRPL11,MRPL20,RPL35A,RPL6,EBNA1BP2,WDR55,MAK16,RPL11,RPL23A,RPL5,RPL24,RPL7"
"GO_MATURATION_OF_5_8S_RRNA",0.000772598506309554,1.98666897260797,"FTSJ3,PES1,RRS1,BOP1,EXOSC3,RPF1,NSA2,NOL9,EXOSC2,EXOSC4,UTP20,MPHOSPH6,NOP14,EXOSC10,ERI2,RPS21,MAK16"
"GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",0.00147239263803681,1.97836657547733,"U2AF2,SRSF4,RBMX,CELF4,C1QBP,HNRNPA2B1,RBM42,SRSF9,ACIN1,SRSF10,SRSF7,SRSF6,SFSWAP"
"GO_LOCOMOTORY_EXPLORATION_BEHAVIOR",0.00138856746123582,1.92033025090629,"DPP4,LSAMP,CRH,PRKCE,TNR,C12orf10,PENK,NLGN2,SLC4A10"
