"pathway","pvalue","NES","genes"
"HALLMARK_APICAL_JUNCTION",0.000180538003249684,1.85636780439843,"CDH6,ACTG2,TNFRSF11B,PCDH1,ICAM5,VASP,NEXN,ARPC2,MYL12B,ACTN4,AMIGO2,MYL9,CAP1,TAOK2,MYH9,ACTB,ITGA3,PARD6G,DSC3,CALB2,PIK3CB,YWHAH,CD274,ACTN1,STX4,CNTN1,CTNND1,CNN2,INPPL1,ADRA1B,ZYX,RSU1,SHROOM2,CDH8,SLC30A3,ACTG1,DLG1,PFN1,SORBS3,MPP5,PTK2,VCL,NF2,CDH15,BAIAP2,MVD,AKT3,GNAI2,NF1,MAPK11,CDH4,PARVA,MSN,AMH,ACTN2,IKBKG,CDH3,THY1,ICAM4,ICAM1,ADAM23,SHC1,CDK8,GAMT,TSPAN4,FSCN1,ITGB1,PIK3R3,CLDN14,ITGA2,PLCG1,ADAM9,MAP4K2,JUP"
"HALLMARK_MYOGENESIS",0.000178954903364352,1.8088510326558,"GJA5,CACNA1H,TAGLN,KIFC3,PSEN2,DMD,CDH13,IGFBP7,MYO1C,MYH9,MYLK,COL4A2,RB1,AGRN,CHRNA1,HBEGF,PDLIM7,MYH4,HSPB8,CNN3,SYNGR2,RIT1,MYL4,ITGA7,MAPRE3,MEF2A,MYH1,KLF5,ENO3,MYH8,SPTAN1,NOS1,FKBP1B,CASQ2,SIRT2,REEP1,MYH11,IFRD1,SORBS1,SORBS3,SMTN,NCAM1,ACHE,LPIN1,MAPK12,PICK1,PLXNB2,COX7A1,FLII,LDB3,DMPK,AEBP1,TPM3,IGFBP3,CHRNB1,ERBB3,FDPS,TNNC1,ACTN2,SCHIP1,ABLIM1,HRC"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.00221320545924013,1.57956102464296,"CAMK4,DUSP3,RIPK1,ACTR3,RIT1,ACTR2,MKNK1,PRKAA2,ARHGDIA,E2F1,SLC2A1,GNA14,PFN1,RAF1,ARPC3,SQSTM1,PPP2R1B,UBE2N,CFL1,GSK3B,CLTC,PPP1CA,GRB2,RALB,MAPK8,YWHAB,CXCR4,MYD88,PIN1,AKT1,RPTOR,MAPK9,NGF,PIK3R3,MAP2K3,EIF4E,PLCG1,ARF1,HRAS,PTPN11,UBE2D3,ADCY2,MAP3K7,TBK1,PLCB1"
"HALLMARK_APOPTOSIS",0.000543183052688756,1.57743042666416,"PSEN2,PPP2R5B,DAP,CCND1,H1F0,TGFB2,NEDD9,BCL2L1,CFLAR,RHOT2,AVPR1A,TNFRSF12A,GADD45A,BIRC3,PEA15,KRT18,HSPB1,MCL1,EBP,RELA,SPTAN1,BCL2L2,CASP3,RETSAT,CYLD,BCL10,TXNIP,LEF1,ERBB2,PTK2,TSPO,SQSTM1,DNAJA1,ENO2,PMAIP1,SLC20A1,VDAC2,IGF2R,TIMP3,ANXA1,ERBB3,RHOB,PSEN1,ROCK1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0105477424130274,1.52130188189373,"DHCR7,FADS2,JAG1,STARD4,AVPR1A,TNFRSF12A,ETHE1,SREBF2,EBP,PCYT2,ATXN2,ACTG1,CYP51A1,ERRFI1,LDLR,ABCA2,IDI1,HMGCR,MVD,ACAT2,FDPS,TM7SF2,ANTXR2,SQLE,PLAUR,NSDHL,FDFT1,PMVK,S100A11,HMGCS1,ALDOC,SCD"
"HALLMARK_HEDGEHOG_SIGNALING",0.0304597701149425,1.49986000198652,"CELSR1,RTN1,MYH9,NRP2,HEY2,AMOT,CDK5R1,NKX6-1,ACHE,CRMP1,CDK6,NF1,OPHN1,THY1"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.00160944206008584,1.49464564510878,"EDIL3,ACTA2,CDH6,TAGLN,TNFRSF11B,RGS4,VEGFC,PVR,TNFAIP3,FSTL3,CAP2,CADM1,MYL9,FLNA,MYLK,COL4A2,COL4A1,IGFBP2,POSTN,TPM1,CDH2,TNFRSF12A,GADD45A,TPM4,CYR61,GLIPR1,CTGF,QSOX1,INHBA,GPC1,NT5E,THBS1,GEM,IL15,DKK1,CALD1,SPOCK1,AREG,ENO2,OXTR,FERMT2,FUCA1,ITGA5,TIMP3,PFN2,IGFBP3,CD59,SERPINE1,RHOB,FOXC2,LGALS1,PTX3,GREM1,MGP"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00448189315166726,1.42250605987506,"PTGER4,KLF2,IER2,IL7R,GPR183,PDLIM5,TNFAIP3,EDN1,CCND1,PHLDA2,PPP1R15A,SPSB1,JAG1,CFLAR,HBEGF,GADD45A,BIRC3,CYR61,MCL1,RELA,INHBA,RNF19B,YRDC,DDX58,CSF2,EHD1,GEM,AREG,LDLR,SQSTM1,SERPINB2,MXD1,BCL2A1,TUBB2A,FUT4,LITAF,CLCF1,LIF,FOSB,SERPINE1,DRAM1,RHOB,PTX3,CCRL2,NFAT5,ICAM1,PLAUR,TAP1,SGK1,TNFRSF9,IL1B,SERPINB8,BIRC2,DUSP5,MAP2K3,JUN,IER5,IFIT2,DUSP1,NFKB2,FOSL1,NFKB1,MAFF,SLC16A6"
"HALLMARK_ANDROGEN_RESPONSE",0.0275619681834998,1.40188901933548,"FADS1,PDLIM5,MYL12A,CCND1,CCND3,H1F0,DHCR24,ACTN1,MAP7,SRF,STK39,SRP19,ADRM1,PTPN21,IDI1,KRT19,SLC26A2,DBI,HMGCR,CDK6,ACSL3,AKT1,UBE2J1,SGK1,DNAJB9,PGM3,NKX3-1,HMGCS1,HSD17B14,SCD,ITGAV,UAP1,NGLY1"
"HALLMARK_UV_RESPONSE_UP",0.0476881233000907,1.27602645306882,"PDLIM3,CLTB,CCND3,SLC25A4,IGFBP2,TGFBRAP1,DNAJB1,TST,CDC34,NAT1,MARK2,CASP3,AQP3,MAOA,PRKCD,CYB5R1,SQSTM1,DNAJA1,ATP6V1F,BAK1,ENO2,GAL,YKT6,HTR7,CCNE1,SULT1A1,FOSB,E2F5,RRAD,RHOB,PPP1R2,EPCAM,CDKN2B,LYN,HLA-F,NPTX2,PRKACA,ICAM1,TAP1,CYB5B,STARD3,WIZ,GGH,BID,CHRNA5,PRPF3"
"HALLMARK_P53_PATHWAY",0.0368185880250223,1.26915694653061,"EPHA2,PDGFA,CDH13,TAX1BP3,CCND3,CYFIP2,PPP1R15A,RB1,CSRNP2,CDK5R1,HBEGF,GADD45A,RNF19B,DGKA,TRAF4,RETSAT,H2AFJ,TXNIP,PTPN14,RCHY1,KRT17,RAB40C,ZMAT3,IRAK1,PLK3,OSGIN1,RHBDF2,KIF13B,PLXNB2,BAK1,BAIAP2,RPS27L,MXD1,VAMP8,FUCA1,INHBB,PRMT2,TGFA,RAP2B,CDKN2AIP,LIF,CCP110,DRAM1,RRAD,AEN,RRP8,CDKN2A,RGS16,CDKN2B,STOM,TP63,DDB2,TAP1,BLCAP,WWP1,NHLH2,HIST3H2A,PRKAB1,JUN,IER5"
